name,date,public,country
September Equinox,2019-09-23,False,AE
Birth of the Prophet,2019-11-09,True,AE
Commemoration Day,2019-12-01,True,AE
National Day,2019-12-02,True,AE
Day after National Day,2019-12-03,True,AE
December Solstice,2019-12-22,False,AE
New Year's Eve,2019-12-31,False,AE
New Year's Day,2019-01-01,True,GB
Valentine's Day,2019-02-14,False,GB
World Wildlife Day,2019-03-03,False,GB
March Equinox,2019-03-20,False,GB
Mother's Day,2019-03-31,False,GB
Good Friday,2019-04-19,True,GB
Easter,2019-04-21,False,GB
Early May Bank Holiday,2019-05-06,True,GB
Spring Bank Holiday,2019-05-27,True,GB
Father's Day,2019-06-16,False,GB
June Solstice,2019-06-21,False,GB
International Asteroid Day,2019-06-30,False,GB
Nelson Mandela International Day,2019-07-18,False,GB
September Equinox,2019-09-23,False,GB
General Election,2019-12-12,False,GB
December Solstice,2019-12-22,False,GB
Christmas Eve,2019-12-24,False,GB
Christmas Day,2019-12-25,True,GB
Boxing Day,2019-12-26,True,GB
New Year's Eve,2019-12-31,False,GB
New Year's Day,2019-01-01,True,US
Seventh Day of Kwanzaa,2019-01-01,False,US
Epiphany,2019-01-06,False,US
Orthodox Christmas Eve,2019-01-06,False,US
Orthodox Christmas Day,2019-01-07,False,US
Stephen Foster Memorial Day,2019-01-13,False,US
Orthodox New Year's Day,2019-01-14,False,US
"Martin Luther King, Jr. Day",2019-01-21,True,US
National Freedom Day,2019-02-01,False,US
National Wear Red Day,2019-02-01,False,US
Groundhog Day,2019-02-02,False,US
Super Bowl Sunday,2019-02-03,False,US
Chinese New Year's Day,2019-02-05,False,US
Valentine's Day,2019-02-14,False,US
George Washington's Birthday,2019-02-18,True,US
NHL Trade Deadline,2019-02-25,False,US
Employee Appreciation Day,2019-03-01,False,US
Read Across America Day,2019-03-02,False,US
Saint David's Day,2019-03-01,False,US
World Wildlife Day,2019-03-03,False,US
Shrove Tuesday,2019-03-05,False,US
Ash Wednesday,2019-03-06,False,US
Start of Daylight Saving Time,2019-03-10,False,US
Saint Patrick's Day,2019-03-17,False,US
March Equinox,2019-03-20,False,US
National Vietnam War Veterans Day,2019-03-29,False,US
April Fools' Day,2019-04-01,False,US
National Tartan Day,2019-04-06,False,US
Thomas Jefferson's Birthday,2019-04-13,False,US
Palm Sunday,2019-04-14,False,US
Boston Marathon,2019-04-15,False,US
Tax Day,2019-04-15,False,US
Maundy Thursday,2019-04-18,False,US
Good Friday,2019-04-19,False,US
Holy Saturday,2019-04-20,False,US
Easter,2019-04-21,False,US
Earth Day,2019-04-22,False,US
Easter Monday,2019-04-22,False,US
Administrative Professionals Day,2019-04-24,False,US
Take our Daughters and Sons to Work Day,2019-04-25,False,US
National Arbor Day,2019-04-26,False,US
Orthodox Good Friday,2019-04-26,False,US
Orthodox Holy Saturday,2019-04-27,False,US
Orthodox Easter,2019-04-28,False,US
Orthodox Easter Monday,2019-04-29,False,US
Law Day,2019-05-01,False,US
Loyalty Day,2019-05-01,False,US
National Day of Prayer,2019-05-02,False,US
Kentucky Oaks,2019-05-03,False,US
Kentucky Derby,2019-05-04,False,US
National Explosive Ordnance Disposal (EOD) Day,2019-05-04,False,US
Star Wars Day,2019-05-04,False,US
Cinco de Mayo,2019-05-05,False,US
National Nurses Day,2019-05-06,False,US
Victory in Europe Day,2019-05-08,False,US
Military Spouse Appreciation Day,2019-05-10,False,US
Mother's Day,2019-05-12,False,US
Peace Officers Memorial Day,2019-05-15,False,US
National Defense Transportation Day,2019-05-17,False,US
Armed Forces Day,2019-05-18,False,US
Preakness Stakes,2019-05-18,False,US
Emergency Medical Services for Children Day,2019-05-22,False,US
National Maritime Day,2019-05-22,False,US
National Missing Children's Day,2019-05-25,False,US
Memorial Day,2019-05-27,True,US
Feast of the Ascension of Jesus Christ,2019-05-30,False,US
D-Day,2019-06-06,False,US
Pentecost,2019-06-09,False,US
Pentecost Monday,2019-06-10,False,US
Army Birthday,2019-06-14,False,US
Flag Day,2019-06-14,False,US
Father's Day,2019-06-16,False,US
Trinity Sunday,2019-06-16,False,US
Juneteenth,2019-06-19,False,US
American Eagle Day,2019-06-20,False,US
Feast of Corpus Christi,2019-06-20,False,US
June Solstice,2019-06-21,False,US
Helen Keller Day,2019-06-27,False,US
International Asteroid Day,2019-06-30,False,US
Independence Day,2019-07-04,True,US
Bastille Day,2019-07-14,False,US
Nelson Mandela International Day,2019-07-18,False,US
National Korean War Veterans Armistice Day,2019-07-27,False,US
Parents' Day,2019-07-28,False,US
Coast Guard Birthday,2019-08-04,False,US
Purple Heart Day,2019-08-07,False,US
Assumption of Mary,2019-08-15,False,US
National Aviation Day,2019-08-19,False,US
Senior Citizens Day,2019-08-21,False,US
Women's Equality Day,2019-08-26,False,US
Labor Day,2019-09-02,True,US
Carl Garner Federal Lands Cleanup Day,2019-09-07,False,US
National Grandparent's Day,2019-09-08,False,US
Patriot Day,2019-09-11,False,US
Citizenship Day,2019-09-17,False,US
Air Force Birthday,2019-09-18,False,US
National POW/MIA Recognition Day,2019-09-20,False,US
National CleanUp Day,2019-09-21,False,US
September Equinox,2019-09-23,False,US
Gold Star Mother's Day,2019-09-29,False,US
Rosh Hashanah,2019-09-30,False,US
Feast of Saint Francis Assisi,2019-10-04,False,US
German-American Day,2019-10-06,False,US
Child Health Day,2019-10-07,False,US
Leif Erikson Day,2019-10-09,False,US
Yom Kippur,2019-10-09,False,US
Navy Birthday,2019-10-13,False,US
Columbus Day,2019-10-14,True,US
White Cane Safety Day,2019-10-15,False,US
Boss's Day,2019-10-16,False,US
Halloween,2019-10-31,False,US
All Saints' Day,2019-11-01,False,US
All Souls' Day,2019-11-02,False,US
End of Daylight Saving Time,2019-11-03,False,US
New York City Marathon,2019-11-03,False,US
Election Day,2019-11-05,False,US
Marine Corps Birthday,2019-11-10,False,US
Veterans Day,2019-11-11,True,US
Thanksgiving Day,2019-11-28,True,US
Black Friday,2019-11-29,False,US
First Sunday of Advent,2019-12-01,False,US
Cyber Monday,2019-12-02,False,US
Saint Nicholas' Day,2019-12-06,False,US
Pearl Harbor Remembrance Day,2019-12-07,False,US
Feast of the Immaculate Conception,2019-12-08,False,US
Feast of Our Lady Guadalupe,2019-12-12,False,US
National Guard Birthday,2019-12-13,False,US
Bill of Rights Day,2019-12-15,False,US
Pan American Aviation Day,2019-12-17,False,US
Wright Brothers Day,2019-12-17,False,US
December Solstice,2019-12-22,False,US
Hanukkah,2019-12-23,False,US
Christmas Eve,2019-12-24,False,US
Second Day of Hanukkah,2019-12-24,False,US
Christmas Day,2019-12-25,True,US
Third Day of Hanukkah,2019-12-25,False,US
Fourth Day of Hanukkah,2019-12-26,False,US
Kwanzaa,2019-12-26,False,US
Fifth Day of Hanukkah,2019-12-27,False,US
Second Day of Kwanzaa,2019-12-27,False,US
Sixth Day of Hanukkah,2019-12-28,False,US
Third Day of Kwanzaa,2019-12-28,False,US
Fourth Day of Kwanzaa,2019-12-29,False,US
Seventh Day of Hanukkah,2019-12-29,False,US
Eighth Day of Hanukkah,2019-12-30,False,US
Fifth Day of Kwanzaa,2019-12-30,False,US
New Year's Eve,2019-12-31,False,US
Sixth Day of Kwanzaa,2019-12-31,False,US
New Year's Day,2019-01-01,True,UM
"Martin Luther King, Jr. Day",2019-01-21,True,UM
George Washington's Birthday,2019-02-18,True,UM
March Equinox,2019-03-20,False,UM
Mother's Day,2019-05-12,False,UM
Armed Forces Day,2019-05-18,False,UM
Memorial Day,2019-05-27,True,UM
Flag Day,2019-06-14,False,UM
Father's Day,2019-06-16,False,UM
June Solstice,2019-06-21,False,UM
Independence Day,2019-07-04,True,UM
Labor Day,2019-09-02,True,UM
September Equinox,2019-09-23,False,UM
Columbus Day,2019-10-14,True,UM
Halloween,2019-10-31,False,UM
Veterans Day,2019-11-11,True,UM
Thanksgiving Day,2019-11-28,True,UM
December Solstice,2019-12-22,False,UM
Christmas Eve,2019-12-24,False,UM
Christmas Day,2019-12-25,True,UM
New Year's Eve,2019-12-31,True,UM
New Year's Day,2019-01-01,True,UY
Children's Day,2019-01-06,True,UY
World Wildlife Day,2019-03-03,False,UY
Shrove Monday,2019-03-04,True,UY
Shrove Tuesday,2019-03-05,True,UY
March Equinox,2019-03-20,False,UY
Tourism Week,2019-04-14,True,UY
Second Day of Tourism Week,2019-04-15,True,UY
Third Day of Tourism Week,2019-04-16,True,UY
Fourth Day of Tourism Week,2019-04-17,True,UY
Fifth Day of Tourism Week,2019-04-18,True,UY
Maundy Thursday,2019-04-18,True,UY
Good Friday,2019-04-19,True,UY
Landing of the 33 Patriots Day,2019-04-19,True,UY
Sixth Day of Tourism Week,2019-04-19,True,UY
Seventh Day of Tourism Week,2019-04-20,True,UY
Easter,2019-04-21,False,UY
International Workers' Day,2019-05-01,True,UY
Mother's Day,2019-05-12,False,UY
Battle of Las Piedras,2019-05-18,True,UY
Birthday of José Gervasio Artigas and Never Again Day,2019-06-19,True,UY
June Solstice,2019-06-21,False,UY
International Asteroid Day,2019-06-30,False,UY
Father's Day,2019-07-14,False,UY
Constitution Day,2019-07-18,True,UY
Nelson Mandela International Day,2019-07-18,False,UY
Declaration of Independence,2019-08-25,True,UY
September Equinox,2019-09-23,False,UY
Columbus Day,2019-10-12,True,UY
All Souls' Day,2019-11-01,True,UY
December Solstice,2019-12-22,False,UY
Christmas Eve,2019-12-24,False,UY
Christmas Day,2019-12-25,True,UY
New Year's Eve,2019-12-31,False,UY
New Year's Day,2019-01-01,True,UZ
Day of Defenders of the Motherland,2019-01-14,True,UZ
World Wildlife Day,2019-03-03,False,UZ
International Women's Day,2019-03-08,True,UZ
Mother's Day,2019-03-08,False,UZ
March Equinox,2019-03-20,False,UZ
Iranian New Year's Day,2019-03-21,True,UZ
Memorial/Remembrance Day,2019-05-09,True,UZ
Festival of Breaking the Fast,2019-06-04,True,UZ
June Solstice,2019-06-21,False,UZ
International Asteroid Day,2019-06-30,False,UZ
Nelson Mandela International Day,2019-07-18,False,UZ
Feast of the Sacrifice,2019-08-11,True,UZ
Independence Day,2019-09-01,True,UZ
September Equinox,2019-09-23,False,UZ
Teachers' Day,2019-10-01,True,UZ
Constitution Day,2019-12-08,True,UZ
December Solstice,2019-12-22,False,UZ
New Year's Eve,2019-12-31,False,UZ
New Year's Day,2019-01-01,True,VU
Father Lini Day,2019-02-21,True,VU
World Wildlife Day,2019-03-03,False,VU
Custom Chief's Day,2019-03-05,True,VU
March Equinox,2019-03-20,False,VU
Good Friday,2019-04-19,True,VU
Easter,2019-04-21,False,VU
Easter Monday,2019-04-22,True,VU
Labor Day,2019-05-01,True,VU
Feast of the Ascension of Jesus Christ,2019-05-30,True,VU
June Solstice,2019-06-21,False,VU
International Asteroid Day,2019-06-30,False,VU
Nelson Mandela International Day,2019-07-18,False,VU
Children's Day,2019-07-24,True,VU
Independence Day,2019-07-30,True,VU
Assumption of Mary,2019-08-15,True,VU
September Equinox,2019-09-23,False,VU
Constitution Day,2019-10-05,True,VU
Unity Day,2019-11-29,True,VU
December Solstice,2019-12-22,False,VU
Christmas Eve,2019-12-24,False,VU
Christmas Day,2019-12-25,True,VU
Family Day,2019-12-26,True,VU
New Year's Eve,2019-12-31,False,VU
New Year's Day,2019-01-01,True,VE
Epiphany,2019-01-06,False,VE
World Wildlife Day,2019-03-03,False,VE
Shrove Monday,2019-03-04,True,VE
Shrove Tuesday,2019-03-05,True,VE
Saint Joseph's Day,2019-03-19,False,VE
March Equinox,2019-03-20,False,VE
Maundy Thursday,2019-04-18,True,VE
Good Friday,2019-04-19,True,VE
Independence Declaration Day,2019-04-19,True,VE
Easter,2019-04-21,False,VE
Labor Day,2019-05-01,True,VE
Mother's Day,2019-05-12,False,VE
Feast of the Ascension of Jesus Christ,2019-05-30,False,VE
Father's Day,2019-06-16,False,VE
Feast of Corpus Christi,2019-06-20,False,VE
June Solstice,2019-06-21,False,VE
Saint John's Day,2019-06-24,True,VE
Feast of Saints Peter and Paul,2019-06-29,True,VE
International Asteroid Day,2019-06-30,False,VE
Independence Day,2019-07-05,True,VE
Nelson Mandela International Day,2019-07-18,False,VE
Simon Bolivar's Birthday,2019-07-24,True,VE
Assumption of Mary,2019-08-15,True,VE
September Equinox,2019-09-23,False,VE
Indigenous Resistance Day,2019-10-12,True,VE
All Saints' Day,2019-11-01,True,VE
Feast of the Immaculate Conception,2019-12-08,False,VE
December Solstice,2019-12-22,False,VE
Christmas Eve,2019-12-24,True,VE
Christmas Day,2019-12-25,True,VE
New Year's Eve,2019-12-31,True,VE
New Year's Day,2019-01-01,True,VN
Vietnamese Student's Day,2019-01-09,False,VN
Communist Part of Vietnam Foundation Anniversary,2019-02-03,False,VN
Vietnamese New Year's Day,2019-02-05,True,VN
Second Day of the Vietnamese New Year,2019-02-06,True,VN
Third Day of the Vietnamese New Year,2019-02-07,True,VN
Fourth Day of the Vietnamese New Year,2019-02-08,True,VN
Victory of Ngọc Hồi-Đống Đa,2019-02-09,False,VN
Fifth Day of the Vietnamese New Year,2019-02-09,True,VN
Latern Festival,2019-02-19,False,VN
Vietnamese Physician's Day,2019-02-27,False,VN
World Wildlife Day,2019-03-03,False,VN
International Women's Day,2019-03-08,False,VN
March Equinox,2019-03-20,False,VN
Hung Kings Commemorations,2019-04-14,True,VN
Vietnam Book Day,2019-04-21,False,VN
Reunification Day,2019-04-30,True,VN
International Labor Day,2019-05-01,True,VN
Dien Bien Phy Victory Day,2019-05-07,False,VN
Mother's Day,2019-05-12,False,VN
Buddha's Birthday,2019-05-19,False,VN
President Ho Chi Minh's Birthday,2019-05-19,False,VN
International Children's Day,2019-06-01,False,VN
Festival of Breaking the Fast,2019-06-04,False,VN
Mid-Year Festival,2019-06-07,False,VN
Father's Day,2019-06-16,False,VN
June Solstice,2019-06-21,False,VN
Vietnamese Family Day,2019-06-28,False,VN
International Asteroid Day,2019-06-30,False,VN
Nelson Mandela International Day,2019-07-18,False,VN
Remembrance Day,2019-07-27,False,VN
Feast of the Sacrifice,2019-08-11,False,VN
Ghost Festival,2019-08-15,False,VN
August Revolution Commemoration Day,2019-08-19,False,VN
National Day,2019-09-02,True,VN
Mid-Autumn Festival,2019-09-13,False,VN
September Equinox,2019-09-23,False,VN
Capital Liberation Day,2019-10-10,False,VN
Vietnamese Entrepreneur's Day,2019-10-13,False,VN
Vietnamese Women's Day,2019-10-20,False,VN
October Revolution Day,2019-11-07,False,VN
Vietnamese Teachers' Day,2019-11-20,False,VN
December Solstice,2019-12-22,False,VN
National Defence Day,2019-12-22,False,VN
Christmas Eve,2019-12-24,False,VN
Christmas Day,2019-12-25,False,VN
New Year's Eve,2019-12-31,False,VN
New Year's Day,2019-01-01,True,VG
Lavity Stoutt's birthday,2019-03-05,True,VG
Commonwealth Day,2019-03-12,True,VG
March Equinox,2019-03-20,False,VG
Mother's Day,2019-03-31,False,VG
Good Friday,2019-04-19,True,VG
Easter,2019-04-21,False,VG
Easter Monday,2019-04-22,True,VG
Sovereign's Birthday,2019-06-08,True,VG
Pentecost,2019-06-09,False,VG
Pentecost Monday,2019-06-10,True,VG
Father's Day,2019-06-16,False,VG
June Solstice,2019-06-21,False,VG
Territory Day,2019-07-01,True,VG
Festival Monday,2019-08-05,True,VG
Festival Tuesday,2019-08-06,True,VG
Festival Wednesday,2019-08-07,True,VG
September Equinox,2019-09-23,False,VG
Saint Ursula's Day,2019-10-21,True,VG
December Solstice,2019-12-22,False,VG
Christmas Eve,2019-12-24,False,VG
Christmas Day,2019-12-25,True,VG
Boxing Day,2019-12-26,True,VG
New Year's Eve,2019-12-31,True,VG
New Year's Day,2019-01-01,True,VI
Epiphany,2019-01-06,True,VI
"Martin Luther King, Jr. Day",2019-01-21,True,VI
Presidents' Day,2019-02-18,True,VI
March Equinox,2019-03-20,False,VI
Transfer Day,2019-03-31,True,VI
Maundy Thursday,2019-04-18,True,VI
Good Friday,2019-04-19,True,VI
Easter,2019-04-21,False,VI
Easter Monday,2019-04-22,True,VI
Mother's Day,2019-05-12,False,VI
Memorial Day,2019-05-27,True,VI
Father's Day,2019-06-16,False,VI
June Solstice,2019-06-21,False,VI
Emancipation Day,2019-07-03,True,VI
American Independence Day,2019-07-04,True,VI
Hurricane Supplication Day,2019-07-22,True,VI
Labor Day,2019-09-02,True,VI
September Equinox,2019-09-23,False,VI
Columbus Day,2019-10-14,False,VI
Virgin Islands Puerto Rico Friendship Day,2019-10-14,True,VI
Hurricane Thanksgiving,2019-10-25,True,VI
Halloween,2019-10-31,True,VI
Liberty Day,2019-11-01,True,VI
Veterans Day,2019-11-11,True,VI
Thanksgiving Day,2019-11-28,True,VI
December Solstice,2019-12-22,False,VI
Christmas Eve,2019-12-24,False,VI
Christmas Day,2019-12-25,True,VI
Boxing Day,2019-12-26,True,VI
New Year's Eve,2019-12-31,True,VI
New Year's Day,2019-01-01,True,WF
March Equinox,2019-03-20,False,WF
Good Friday,2019-04-19,False,WF
Easter,2019-04-21,False,WF
Easter Monday,2019-04-22,True,WF
Saint Pierre-Chanel Day,2019-04-28,True,WF
Labor Day,2019-05-01,True,WF
Victory Day,2019-05-08,True,WF
Feast of the Ascension of Jesus Christ,2019-05-30,True,WF
Pentecost,2019-06-09,True,WF
Pentecost Monday,2019-06-10,True,WF
June Solstice,2019-06-21,False,WF
Bastille Day,2019-07-14,True,WF
Territory Day,2019-07-29,True,WF
Assumption of Mary,2019-08-15,True,WF
September Equinox,2019-09-23,False,WF
All Saints' Day,2019-11-01,True,WF
Armistice Day,2019-11-11,True,WF
December Solstice,2019-12-22,False,WF
Christmas Eve,2019-12-24,False,WF
Christmas Day,2019-12-25,True,WF
New Year's Eve,2019-12-31,False,WF
New Year's Day,2019-01-01,False,EH
Independence Day,2019-02-27,True,EH
March Equinox,2019-03-20,False,EH
Foundation of the Polisario Front,2019-05-10,True,EH
May 20 Revolution,2019-05-20,True,EH
Mother's Day,2019-05-26,False,EH
Festival of Breaking the Fast,2019-06-04,True,EH
Day of the Disappeared,2019-06-05,True,EH
Day of the Martyrs',2019-06-09,True,EH
Father's Day,2019-06-16,False,EH
Zemla Intifada,2019-06-17,True,EH
June Solstice,2019-06-21,False,EH
Feast of the Sacrifice,2019-08-11,True,EH
September Equinox,2019-09-23,False,EH
Day of National Unity,2019-10-12,True,EH
Birth of the Prophet,2019-11-09,True,EH
December Solstice,2019-12-22,False,EH
New Year's Eve,2019-12-31,False,EH
New Year's Day,2019-01-01,False,YE
World Wildlife Day,2019-03-03,False,YE
Father's Day,2019-03-19,True,YE
March Equinox,2019-03-20,False,YE
Mother's Day,2019-03-21,True,YE
Labor Day,2019-05-01,True,YE
Unity Day,2019-05-22,True,YE
Festival of Breaking the Fast,2019-06-04,True,YE
Second Day of the Festival of Breaking the Fast,2019-06-05,True,YE
Third Day of the Festival of Breaking the Fast,2019-06-06,True,YE
June Solstice,2019-06-21,False,YE
International Asteroid Day,2019-06-30,False,YE
Nelson Mandela International Day,2019-07-18,False,YE
Feast of the Sacrifice,2019-08-11,True,YE
Second Day of the Feast of the Sacrifice,2019-08-12,True,YE
Third Day of the Feast of the Sacrifice,2019-08-13,True,YE
Islamic New Year's Day,2019-08-31,True,YE
September Equinox,2019-09-23,False,YE
Yemen Revolution Day,2019-09-26,True,YE
Birth of the Prophet,2019-11-09,True,YE
Yemen Independence Day,2019-11-30,True,YE
December Solstice,2019-12-22,False,YE
New Year's Eve,2019-12-31,False,YE
New Year's Day,2019-01-01,True,ZM
World Wildlife Day,2019-03-03,False,ZM
International Women's Day,2019-03-08,True,ZM
Youth Day,2019-03-12,True,ZM
March Equinox,2019-03-20,False,ZM
Good Friday,2019-04-19,True,ZM
Holy Saturday,2019-04-20,True,ZM
Easter,2019-04-21,False,ZM
Easter Monday,2019-04-22,True,ZM
Labor Day,2019-05-01,True,ZM
Mother's Day,2019-05-12,False,ZM
Africa Day,2019-05-25,True,ZM
Father's Day,2019-06-16,False,ZM
June Solstice,2019-06-21,False,ZM
International Asteroid Day,2019-06-30,False,ZM
Heroes' Day,2019-07-01,True,ZM
Unity Day,2019-07-02,True,ZM
Nelson Mandela International Day,2019-07-18,False,ZM
Farmers' Day,2019-08-05,True,ZM
September Equinox,2019-09-23,False,ZM
National Prayer Day,2019-10-18,True,ZM
Independence Day,2019-10-24,True,ZM
December Solstice,2019-12-22,False,ZM
