PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
5,United States,Massachusetts,2020-08-04,2,2,1,0,0,1,0,3,0,1,0,2
5,United States,Maryland,2020-08-01,0,1,0,2,1,0,0,3,1,2,1,0
5,United States,Maryland,2020-08-02,1,1,0,1,0,1,0,2,0,0,0,0
5,United States,Maryland,2020-08-03,2,2,0,0,1,0,1,1,1,1,1,2
5,United States,Maryland,2020-08-04,2,0,1,3,1,2,1,1,1,1,1,0
5,United States,Maine,2020-08-01,2,1,1,2,0,0,1,1,0,1,0,2
5,United States,Maine,2020-08-02,0,0,0,0,1,0,0,1,0,0,0,0
5,United States,Maine,2020-08-03,0,2,0,2,0,2,1,1,1,1,1,2
5,United States,Maine,2020-08-04,0,1,1,1,0,1,0,2,0,2,1,3
5,United States,Michigan,2020-08-01,2,1,1,0,1,0,1,1,1,0,0,2
5,United States,Michigan,2020-08-02,1,0,1,3,1,0,1,2,0,1,1,3
5,United States,Michigan,2020-08-03,1,0,1,1,0,2,0,3,1,2,0,0
5,United States,Michigan,2020-08-04,0,1,0,3,1,0,0,3,1,1,1,3
5,United States,Minnesota,2020-08-01,0,0,1,0,0,1,0,0,1,1,1,1
5,United States,Minnesota,2020-08-02,1,0,0,2,0,2,0,2,0,0,1,3
5,United States,Minnesota,2020-08-03,2,1,1,3,0,0,1,0,0,0,0,2
5,United States,Minnesota,2020-08-04,2,1,0,2,1,0,0,3,0,1,1,1
5,United States,Missouri,2020-08-01,1,2,0,3,1,0,0,0,0,0,1,0
5,United States,Missouri,2020-08-02,0,1,1,2,0,1,0,3,0,1,1,3
5,United States,Missouri,2020-08-03,1,0,1,2,0,1,0,3,1,2,0,3
5,United States,Missouri,2020-08-04,0,0,1,0,0,0,1,3,0,2,1,3
5,United States,Mississippi,2020-08-01,1,2,0,2,1,2,0,2,1,1,0,1
5,United States,Mississippi,2020-08-02,2,1,1,3,0,1,0,0,1,1,0,2
5,United States,Mississippi,2020-08-03,0,2,0,3,1,2,1,3,1,1,1,3
5,United States,Mississippi,2020-08-04,1,2,1,2,0,0,0,2,1,0,0,1
5,United States,Montana,2020-08-01,1,2,0,0,1,1,1,2,1,1,0,3
5,United States,Montana,2020-08-02,0,1,0,2,0,0,1,0,1,0,0,3
5,United States,Montana,2020-08-03,2,2,1,1,1,2,1,3,0,2,0,3
5,United States,Montana,2020-08-04,2,2,0,1,1,0,1,0,1,1,0,3
5,United States,North Carolina,2020-08-01,0,2,0,2,0,0,0,3,1,0,0,2
5,United States,North Carolina,2020-08-02,1,0,0,2,1,1,0,0,0,2,1,1
5,United States,North Carolina,2020-08-03,0,1,0,0,0,2,1,0,1,0,1,0
5,United States,North Carolina,2020-08-04,1,1,0,1,1,2,1,0,1,1,0,0
5,United States,North Dakota,2020-08-01,2,2,1,0,0,0,0,2,0,1,0,3
5,United States,North Dakota,2020-08-02,1,1,1,1,1,0,1,3,1,1,0,0
5,United States,North Dakota,2020-08-03,0,2,1,1,1,0,0,0,1,0,0,2
5,United States,North Dakota,2020-08-04,2,1,0,1,0,2,0,0,0,2,0,3
5,United States,Nebraska,2020-08-01,2,2,0,1,0,2,0,1,1,2,1,2
5,United States,Nebraska,2020-08-02,1,2,0,2,1,0,1,1,0,0,1,2
5,United States,Nebraska,2020-08-03,2,1,0,2,1,0,0,2,0,0,0,1
5,United States,Nebraska,2020-08-04,2,0,0,3,0,0,0,1,0,2,0,1
5,United States,New Hampshire,2020-08-01,2,0,0,0,1,0,1,2,0,2,0,3
5,United States,New Hampshire,2020-08-02,2,1,0,2,0,0,0,2,0,2,0,0
5,United States,New Hampshire,2020-08-03,0,1,1,2,1,0,0,0,1,0,0,2
5,United States,New Hampshire,2020-08-04,2,2,1,0,0,1,1,2,0,1,0,3
5,United States,New Jersey,2020-08-01,2,0,1,0,1,2,1,2,0,1,0,1
5,United States,New Jersey,2020-08-02,2,2,1,3,1,2,0,0,0,1,1,1
5,United States,New Jersey,2020-08-03,1,1,1,0,0,2,0,0,0,1,0,0
5,United States,New Jersey,2020-08-04,2,0,1,3,1,2,1,1,1,0,1,2
5,United States,New Mexico,2020-08-01,0,0,1,0,0,2,0,2,0,2,1,2
5,United States,New Mexico,2020-08-02,1,1,1,0,0,1,0,0,0,0,0,0
5,United States,New Mexico,2020-08-03,0,2,1,0,0,1,1,1,0,1,1,2
5,United States,New Mexico,2020-08-04,1,2,1,2,1,2,1,2,0,2,1,3
5,United States,Nevada,2020-08-01,0,1,1,3,0,0,1,2,1,1,1,2
5,United States,Nevada,2020-08-02,1,0,0,3,1,0,0,1,0,1,1,3
5,United States,Nevada,2020-08-03,2,0,0,0,0,1,1,3,0,2,0,2
5,United States,Nevada,2020-08-04,0,1,0,1,0,1,0,3,0,1,1,1
5,United States,New York,2020-08-01,1,0,0,2,1,2,1,2,1,0,1,3
5,United States,New York,2020-08-02,2,2,1,1,1,1,1,3,1,2,1,1
5,United States,New York,2020-08-03,0,1,0,2,0,2,0,3,1,0,0,1
5,United States,New York,2020-08-04,0,2,0,0,1,1,0,3,0,1,0,1
5,United States,Ohio,2020-08-01,1,0,1,0,0,1,0,0,0,1,1,2
5,United States,Ohio,2020-08-02,0,0,0,3,0,0,0,1,1,0,1,2
5,United States,Ohio,2020-08-03,1,0,1,0,1,2,0,1,0,1,1,3
5,United States,Ohio,2020-08-04,1,2,1,2,1,0,0,1,0,0,0,2
5,United States,Oklahoma,2020-08-01,0,1,0,1,1,1,0,2,1,0,1,0
5,United States,Oklahoma,2020-08-02,2,0,0,3,0,2,1,0,1,1,0,1
5,United States,Oklahoma,2020-08-03,0,2,0,0,0,1,0,3,1,1,0,2
5,United States,Oklahoma,2020-08-04,2,2,0,1,0,1,1,1,1,1,0,3
5,United States,Oregon,2020-08-01,2,2,0,2,0,0,1,0,1,2,0,0
5,United States,Oregon,2020-08-02,2,2,1,3,0,2,0,2,0,0,1,3
5,United States,Oregon,2020-08-03,2,0,1,2,1,0,0,1,1,2,0,1
5,United States,Oregon,2020-08-04,0,2,0,3,0,2,1,2,1,0,0,3
5,United States,Pennsylvania,2020-08-01,2,2,1,2,1,1,1,0,1,0,1,0
5,United States,Pennsylvania,2020-08-02,1,0,0,0,1,0,1,1,1,2,1,2
5,United States,Pennsylvania,2020-08-03,1,1,0,2,0,0,0,2,0,1,0,3
5,United States,Pennsylvania,2020-08-04,1,0,0,3,0,0,1,2,1,0,1,0
5,United States,Rhode Island,2020-08-01,0,0,0,3,1,0,1,1,0,2,0,3
5,United States,Rhode Island,2020-08-02,2,0,0,2,0,2,1,2,1,1,1,1
5,United States,Rhode Island,2020-08-03,1,0,0,3,1,2,1,1,1,2,1,1
5,United States,Rhode Island,2020-08-04,0,0,1,3,0,1,0,3,1,1,1,0
5,United States,South Carolina,2020-08-01,1,2,1,3,0,0,1,3,0,0,0,1
5,United States,South Carolina,2020-08-02,2,0,1,3,0,1,1,0,1,0,1,2
5,United States,South Carolina,2020-08-03,2,1,0,2,0,0,0,3,0,0,0,3
5,United States,South Carolina,2020-08-04,1,2,1,0,1,2,0,0,0,1,1,0
5,United States,South Dakota,2020-08-01,0,0,0,0,0,1,1,2,1,1,1,1
5,United States,South Dakota,2020-08-02,0,2,0,0,1,2,0,1,0,2,0,2
5,United States,South Dakota,2020-08-03,2,2,0,2,0,0,1,3,0,0,1,0
5,United States,South Dakota,2020-08-04,1,2,1,0,0,0,0,0,1,2,1,0
5,United States,Tennessee,2020-08-01,2,0,1,1,1,0,0,3,0,2,1,1
5,United States,Tennessee,2020-08-02,2,0,0,2,0,0,0,0,0,0,0,1
5,United States,Tennessee,2020-08-03,1,1,0,1,1,0,0,1,1,2,1,2
5,United States,Tennessee,2020-08-04,2,1,1,1,0,1,1,3,1,1,1,3
5,United States,Texas,2020-08-01,2,0,1,0,1,1,0,2,0,0,1,1
5,United States,Texas,2020-08-02,2,2,1,1,0,1,0,2,1,2,0,3
5,United States,Texas,2020-08-03,0,0,1,0,0,2,1,3,1,1,1,1
5,United States,Texas,2020-08-04,2,2,0,0,0,2,0,3,1,0,0,3
5,United States,Utah,2020-08-01,0,0,0,2,1,0,1,1,1,0,0,1
5,United States,Utah,2020-08-02,1,1,1,2,0,1,1,1,1,0,0,1
5,United States,Utah,2020-08-03,1,0,1,3,1,2,0,2,1,2,0,3
5,United States,Utah,2020-08-04,1,2,1,3,0,1,1,1,1,2,1,3
5,United States,Virginia,2020-08-01,2,2,0,3,0,2,0,2,1,2,1,1
5,United States,Virginia,2020-08-02,0,0,0,3,0,1,0,2,0,2,0,0
5,United States,Virginia,2020-08-03,0,2,1,3,1,0,0,3,1,2,0,3
5,United States,Virginia,2020-08-04,0,0,0,1,0,2,0,0,1,0,1,2
5,United States,Virgin Islands,2020-08-01,1,0,0,2,1,2,0,2,0,2,0,2
5,United States,Virgin Islands,2020-08-02,1,1,1,0,1,2,0,3,0,1,0,1
5,United States,Virgin Islands,2020-08-03,0,1,1,3,1,2,0,1,1,2,0,1
5,United States,Virgin Islands,2020-08-04,2,2,0,1,1,2,1,1,1,0,1,3
5,United States,Vermont,2020-08-01,1,1,0,3,1,2,1,0,0,2,1,2
5,United States,Vermont,2020-08-02,1,1,1,3,0,0,0,1,1,1,1,2
5,United States,Vermont,2020-08-03,0,0,0,0,1,1,1,3,0,0,0,3
5,United States,Vermont,2020-08-04,0,2,0,3,0,1,1,1,1,0,0,2
5,United States,Washington,2020-08-01,1,1,0,3,1,0,0,3,0,1,1,0
5,United States,Washington,2020-08-02,1,2,1,0,1,2,0,3,0,0,1,2
5,United States,Washington,2020-08-03,0,1,1,1,1,1,0,3,1,2,1,1
5,United States,Washington,2020-08-04,1,2,1,3,0,2,1,0,1,0,0,2
5,United States,Wisconsin,2020-08-01,0,2,1,3,0,0,1,1,1,0,1,1
5,United States,Wisconsin,2020-08-02,2,2,0,3,1,1,1,3,1,0,0,3
5,United States,Wisconsin,2020-08-03,0,1,1,3,0,1,0,2,1,1,0,0
5,United States,Wisconsin,2020-08-04,2,0,1,3,1,0,0,2,1,2,0,1
5,United States,West Virginia,2020-08-01,1,0,0,0,0,1,0,2,1,0,1,0
5,United States,West Virginia,2020-08-02,1,2,1,1,1,2,1,1,1,2,0,3
5,United States,West Virginia,2020-08-03,2,2,1,3,1,2,1,3,0,2,0,2
5,United States,West Virginia,2020-08-04,0,0,0,1,1,2,1,1,0,1,1,2
5,United States,Wyoming,2020-08-01,0,0,0,3,1,1,0,3,0,2,1,2
5,United States,Wyoming,2020-08-02,2,0,0,1,0,2,0,0,1,2,0,2
5,United States,Wyoming,2020-08-03,0,0,0,2,1,0,1,1,0,1,1,0
5,United States,Wyoming,2020-08-04,0,0,1,1,0,1,1,2,1,1,1,2
5,Uzbekistan,,2020-08-01,1,1,0,3,0,2,0,3,0,0,0,0
5,Uzbekistan,,2020-08-02,2,2,1,2,0,1,1,3,1,1,0,3
5,Uzbekistan,,2020-08-03,1,2,1,1,0,2,1,2,0,2,0,3
5,Uzbekistan,,2020-08-04,1,0,0,3,0,1,1,2,1,2,1,3
5,Venezuela,,2020-08-01,0,1,0,1,1,1,1,2,0,0,0,2
5,Venezuela,,2020-08-02,1,1,1,1,0,1,0,2,1,0,1,3
5,Venezuela,,2020-08-03,2,2,0,3,0,0,1,0,0,2,1,2
5,Venezuela,,2020-08-04,2,2,1,1,1,1,1,3,0,1,0,2
5,Vietnam,,2020-08-01,1,1,1,2,1,2,0,3,0,1,1,1
5,Vietnam,,2020-08-02,0,2,1,2,0,2,1,0,0,2,1,1
5,Vietnam,,2020-08-03,1,1,0,1,1,1,0,3,0,0,0,0
5,Vietnam,,2020-08-04,0,0,1,3,0,1,1,1,0,1,1,0
5,Vanuatu,,2020-08-01,0,0,1,1,0,2,0,2,0,0,1,3
5,Vanuatu,,2020-08-02,2,0,1,3,0,1,1,2,1,0,1,3
5,Vanuatu,,2020-08-03,1,0,0,2,1,2,0,0,0,1,0,1
5,Vanuatu,,2020-08-04,0,2,0,2,1,2,1,1,1,0,1,3
5,Yemen,,2020-08-01,2,1,0,2,0,2,0,0,1,2,1,0
5,Yemen,,2020-08-02,1,2,1,3,1,0,1,2,0,2,0,1
5,Yemen,,2020-08-03,0,2,1,0,0,1,0,3,0,1,0,3
5,Yemen,,2020-08-04,1,2,1,0,0,0,0,0,0,2,1,0
5,South Africa,,2020-08-01,1,0,0,1,1,1,1,1,1,0,1,0
5,South Africa,,2020-08-02,2,2,0,2,0,2,1,1,0,0,1,0
5,South Africa,,2020-08-03,0,2,0,3,0,0,1,0,0,2,1,3
5,South Africa,,2020-08-04,1,0,0,0,1,1,1,2,0,2,1,3
5,Zambia,,2020-08-01,0,0,1,0,0,1,0,2,1,0,1,2
5,Zambia,,2020-08-02,0,1,1,3,0,2,1,1,0,0,1,3
5,Zambia,,2020-08-03,1,1,1,3,0,1,1,2,1,2,1,3
5,Zambia,,2020-08-04,1,0,1,0,1,0,1,2,1,0,0,3
5,Zimbabwe,,2020-08-01,1,2,1,1,0,0,0,3,1,2,1,2
5,Zimbabwe,,2020-08-02,1,0,0,3,1,0,0,3,0,0,0,0
5,Zimbabwe,,2020-08-03,1,0,0,3,0,0,1,3,1,1,1,1
5,Zimbabwe,,2020-08-04,0,0,1,3,1,0,1,1,1,2,0,0
6,Aruba,,2020-08-01,1,0,1,2,1,2,0,3,1,2,1,2
6,Aruba,,2020-08-02,2,2,0,0,1,0,0,3,1,1,0,2
6,Aruba,,2020-08-03,0,0,0,0,0,2,0,2,0,0,0,3
6,Aruba,,2020-08-04,2,2,0,0,0,1,0,2,0,0,0,0
6,Afghanistan,,2020-08-01,2,0,1,2,0,2,0,2,0,1,0,2
6,Afghanistan,,2020-08-02,2,0,1,0,1,1,1,0,0,1,1,2
6,Afghanistan,,2020-08-03,0,0,1,2,0,1,0,2,1,0,1,1
6,Afghanistan,,2020-08-04,1,1,1,1,0,1,1,0,1,0,0,3
6,Angola,,2020-08-01,0,0,1,2,1,0,1,3,1,0,1,0
6,Angola,,2020-08-02,1,2,0,3,1,2,1,2,0,0,0,1
6,Angola,,2020-08-03,0,2,0,3,0,2,1,2,1,2,0,0
6,Angola,,2020-08-04,1,1,0,1,1,1,1,0,0,1,0,0
6,Albania,,2020-08-01,1,0,0,2,1,0,1,0,0,2,1,2
6,Albania,,2020-08-02,2,2,0,2,0,1,0,3,1,2,0,1
6,Albania,,2020-08-03,2,1,1,1,1,1,0,1,1,0,0,0
6,Albania,,2020-08-04,1,1,1,0,1,1,0,0,0,1,0,0
6,Andorra,,2020-08-01,1,2,1,1,1,1,0,1,1,2,0,2
6,Andorra,,2020-08-02,2,2,1,2,1,0,0,1,1,1,1,2
6,Andorra,,2020-08-03,0,2,1,3,0,2,1,0,1,1,1,1
6,Andorra,,2020-08-04,2,0,0,0,0,2,1,1,0,1,1,2
6,United Arab Emirates,,2020-08-01,2,1,1,1,0,1,1,3,1,1,0,1
6,United Arab Emirates,,2020-08-02,2,2,0,2,1,2,0,2,1,2,0,1
6,United Arab Emirates,,2020-08-03,0,2,0,3,1,0,0,0,1,2,1,3
6,United Arab Emirates,,2020-08-04,2,2,1,2,1,2,1,3,0,2,1,3
6,Argentina,,2020-08-01,1,1,0,0,0,2,0,3,1,0,1,1
6,Argentina,,2020-08-02,1,2,1,2,0,1,1,1,1,0,0,0
6,Argentina,,2020-08-03,0,2,1,1,1,2,1,0,1,2,1,0
6,Argentina,,2020-08-04,2,0,1,3,1,0,1,0,1,0,0,1
6,Australia,,2020-08-01,0,0,1,1,0,1,1,1,0,1,1,1
6,Australia,,2020-08-02,2,0,1,3,1,1,1,2,1,2,0,1
6,Australia,,2020-08-03,2,1,1,3,1,2,0,0,0,0,1,0
6,Australia,,2020-08-04,1,2,0,0,1,1,1,0,0,2,1,3
6,Austria,,2020-08-01,2,2,1,0,0,0,1,1,1,2,1,3
6,Austria,,2020-08-02,1,0,0,1,1,2,1,2,1,1,1,2
6,Austria,,2020-08-03,1,1,1,1,1,0,1,0,0,2,1,2
6,Austria,,2020-08-04,2,1,0,3,1,1,1,1,0,1,1,2
6,Azerbaijan,,2020-08-01,1,1,1,1,1,2,0,1,0,1,1,2
6,Azerbaijan,,2020-08-02,0,0,1,3,1,2,1,1,0,1,0,2
6,Azerbaijan,,2020-08-03,0,0,0,2,0,0,0,2,0,2,0,0
6,Azerbaijan,,2020-08-04,2,0,1,0,1,0,0,1,1,1,0,3
6,Burundi,,2020-08-01,2,1,1,3,1,1,1,2,0,0,1,0
6,Burundi,,2020-08-02,0,1,0,3,1,1,0,3,0,1,1,1
6,Burundi,,2020-08-03,0,2,1,0,0,0,0,2,1,0,0,1
6,Burundi,,2020-08-04,2,2,1,1,0,0,0,1,1,2,1,3
6,Belgium,,2020-08-01,2,0,1,1,0,2,0,1,0,2,0,1
6,Belgium,,2020-08-02,0,2,1,3,1,0,0,0,1,2,0,0
6,Belgium,,2020-08-03,1,0,0,2,0,1,1,1,1,0,0,1
6,Belgium,,2020-08-04,1,2,0,2,1,1,0,3,1,1,1,0
6,Benin,,2020-08-01,1,1,0,0,0,0,1,2,1,1,0,3
6,Benin,,2020-08-02,0,2,0,3,1,1,0,2,1,1,0,1
6,Benin,,2020-08-03,0,1,1,0,1,0,1,0,1,1,1,2
6,Benin,,2020-08-04,1,2,1,0,0,1,0,0,1,0,0,2
6,Burkina Faso,,2020-08-01,2,2,1,1,1,1,1,0,0,2,1,3
6,Burkina Faso,,2020-08-02,0,0,1,0,1,1,0,1,0,2,0,3
6,Burkina Faso,,2020-08-03,2,2,1,2,1,0,0,0,0,1,1,1
6,Burkina Faso,,2020-08-04,0,0,0,3,0,1,0,2,0,0,1,0
6,Bangladesh,,2020-08-01,1,0,1,2,1,2,1,2,0,1,0,0
6,Bangladesh,,2020-08-02,0,0,0,3,1,2,1,1,1,0,1,0
6,Bangladesh,,2020-08-03,0,0,1,3,1,1,0,0,0,0,0,1
6,Bangladesh,,2020-08-04,1,1,0,1,1,2,1,2,0,2,0,1
6,Bulgaria,,2020-08-01,0,1,0,1,0,1,0,3,1,0,0,1
6,Bulgaria,,2020-08-02,2,1,0,1,0,0,1,3,1,2,0,2
6,Bulgaria,,2020-08-03,0,0,0,1,0,2,0,2,0,1,1,3
6,Bulgaria,,2020-08-04,1,2,0,0,1,1,1,3,1,0,0,3
6,Bahrain,,2020-08-01,0,1,0,1,1,0,1,0,0,1,1,3
6,Bahrain,,2020-08-02,0,2,0,0,1,0,1,0,0,2,0,0
6,Bahrain,,2020-08-03,1,1,1,1,0,1,0,1,1,1,1,1
6,Bahrain,,2020-08-04,1,2,0,3,1,0,0,3,0,0,0,1
6,Bahamas,,2020-08-01,1,0,0,1,1,1,1,2,1,2,0,2
6,Bahamas,,2020-08-02,0,1,1,2,1,0,1,0,1,0,1,0
6,Bahamas,,2020-08-03,2,1,0,3,1,2,0,1,0,0,0,0
6,Bahamas,,2020-08-04,2,0,0,3,0,1,0,1,0,0,1,1
6,Bosnia and Herzegovina,,2020-08-01,1,1,1,2,0,1,0,3,1,0,0,0
6,Bosnia and Herzegovina,,2020-08-02,2,2,1,2,1,0,1,3,1,0,0,0
6,Bosnia and Herzegovina,,2020-08-03,2,0,1,1,0,2,1,0,0,0,1,1
6,Bosnia and Herzegovina,,2020-08-04,2,2,0,0,1,0,0,1,1,2,0,2
6,Belarus,,2020-08-01,0,1,0,0,1,0,1,0,1,2,0,0
6,Belarus,,2020-08-02,1,1,1,3,0,1,1,0,0,0,0,3
6,Belarus,,2020-08-03,2,2,1,0,0,1,1,1,1,2,1,3
6,Belarus,,2020-08-04,1,0,0,3,0,0,1,3,1,0,0,2
6,Belize,,2020-08-01,0,2,1,2,1,1,1,0,1,0,0,0
6,Belize,,2020-08-02,0,0,1,3,1,1,0,3,0,1,0,1
6,Belize,,2020-08-03,1,2,1,2,1,1,0,3,1,0,0,2
6,Belize,,2020-08-04,2,1,1,2,0,1,0,0,1,0,1,2
6,Bermuda,,2020-08-01,0,2,0,1,1,0,1,0,1,0,0,2
6,Bermuda,,2020-08-02,1,2,0,2,1,0,0,1,0,0,0,1
6,Bermuda,,2020-08-03,2,0,0,3,0,1,1,1,1,2,0,0
6,Bermuda,,2020-08-04,2,1,0,3,1,1,0,3,0,2,0,2
6,Bolivia,,2020-08-01,2,2,0,3,1,0,0,1,1,1,1,3
6,Bolivia,,2020-08-02,2,1,1,0,1,1,0,2,0,0,1,3
6,Bolivia,,2020-08-03,2,2,1,3,1,2,1,0,0,1,1,3
6,Bolivia,,2020-08-04,0,2,1,3,1,2,1,1,0,2,1,2
6,Brazil,,2020-08-01,1,1,0,2,1,1,1,0,0,2,1,0
6,Brazil,,2020-08-02,0,2,1,2,0,1,0,1,0,1,0,3
6,Brazil,,2020-08-03,1,0,0,3,0,1,0,1,1,2,1,0
6,Brazil,,2020-08-04,1,2,0,0,0,2,1,1,0,0,1,1
6,Barbados,,2020-08-01,2,2,0,3,0,0,0,3,0,0,0,2
6,Barbados,,2020-08-02,0,1,1,1,0,2,0,2,1,1,1,2
6,Barbados,,2020-08-03,2,0,0,0,0,2,0,3,1,2,1,2
6,Barbados,,2020-08-04,1,1,0,1,1,2,1,3,1,1,1,2
6,Brunei,,2020-08-01,2,2,0,3,0,2,1,3,1,2,1,0
6,Brunei,,2020-08-02,1,2,0,3,0,1,1,3,0,2,0,0
6,Brunei,,2020-08-03,1,0,1,3,0,0,0,1,0,2,0,0
6,Brunei,,2020-08-04,1,1,1,1,1,1,0,2,1,1,1,3
6,Bhutan,,2020-08-01,0,2,1,1,0,1,0,0,0,1,1,2
6,Bhutan,,2020-08-02,0,1,1,2,0,2,0,1,0,0,0,1
6,Bhutan,,2020-08-03,2,2,1,1,1,2,0,2,1,1,0,1
6,Bhutan,,2020-08-04,0,1,0,1,1,1,1,0,1,2,0,0
6,Botswana,,2020-08-01,1,0,1,2,0,0,0,3,0,0,1,0
6,Botswana,,2020-08-02,0,2,1,1,0,0,1,2,1,1,0,2
6,Botswana,,2020-08-03,2,0,1,0,1,1,1,1,1,2,0,3
6,Botswana,,2020-08-04,2,1,0,0,0,2,0,2,0,0,1,3
6,Central African Republic,,2020-08-01,1,1,0,0,1,0,1,3,0,2,1,1
6,Central African Republic,,2020-08-02,0,2,1,3,1,1,1,2,1,2,1,1
6,Central African Republic,,2020-08-03,0,2,1,3,1,1,1,1,0,0,0,0
6,Central African Republic,,2020-08-04,2,1,0,1,0,2,0,3,1,2,0,0
6,Canada,,2020-08-01,0,2,0,2,0,1,1,1,0,2,0,2
6,Canada,,2020-08-02,1,2,1,3,0,0,0,1,0,1,1,0
6,Canada,,2020-08-03,1,1,0,2,0,2,1,1,0,1,0,3
6,Canada,,2020-08-04,0,1,1,3,0,0,0,2,0,2,1,1
6,Switzerland,,2020-08-01,1,2,0,2,1,1,1,2,0,2,1,2
6,Switzerland,,2020-08-02,2,2,1,2,0,0,0,1,1,1,0,3
6,Switzerland,,2020-08-03,1,0,0,0,0,0,1,0,0,0,0,0
6,Switzerland,,2020-08-04,2,0,1,1,0,2,0,1,1,2,1,1
6,Chile,,2020-08-01,0,0,0,0,1,0,0,3,0,2,1,1
6,Chile,,2020-08-02,0,0,0,3,1,2,1,2,0,0,0,1
6,Chile,,2020-08-03,2,0,1,1,0,1,0,3,0,0,0,0
6,Chile,,2020-08-04,1,1,0,0,1,2,1,0,1,1,0,2
6,China,,2020-08-01,2,2,1,1,1,2,1,2,0,1,0,3
6,China,,2020-08-02,1,0,0,0,1,2,0,3,1,1,1,1
6,China,,2020-08-03,2,0,0,2,0,1,1,3,0,2,0,0
6,China,,2020-08-04,2,1,0,1,1,0,0,1,1,0,1,3
6,Cote d'Ivoire,,2020-08-01,0,0,1,0,0,1,1,3,0,0,1,0
6,Cote d'Ivoire,,2020-08-02,0,2,0,0,0,0,0,2,0,0,0,2
6,Cote d'Ivoire,,2020-08-03,0,1,1,1,0,0,1,0,1,2,1,2
6,Cote d'Ivoire,,2020-08-04,1,1,1,3,1,2,0,1,0,2,0,1
6,Cameroon,,2020-08-01,2,0,0,1,1,2,1,3,1,1,1,1
6,Cameroon,,2020-08-02,0,2,1,3,1,1,0,2,1,0,0,2
6,Cameroon,,2020-08-03,0,1,0,2,1,2,0,1,0,0,0,2
6,Cameroon,,2020-08-04,0,2,1,1,1,1,0,1,1,1,1,1
6,Democratic Republic of Congo,,2020-08-01,2,1,1,2,1,1,1,0,1,1,0,1
6,Democratic Republic of Congo,,2020-08-02,1,0,0,3,1,1,0,1,1,1,0,1
6,Democratic Republic of Congo,,2020-08-03,0,1,1,0,1,0,0,3,0,2,0,2
6,Democratic Republic of Congo,,2020-08-04,2,0,0,1,1,2,0,2,1,1,1,0
6,Congo,,2020-08-01,1,2,0,2,1,0,1,2,0,1,0,3
6,Congo,,2020-08-02,2,1,0,0,0,2,0,2,1,1,0,2
6,Congo,,2020-08-03,2,1,0,1,1,1,0,3,1,2,0,0
6,Congo,,2020-08-04,2,1,0,1,1,0,1,2,0,1,0,2
6,Colombia,,2020-08-01,1,1,0,1,1,2,0,3,0,1,1,3
6,Colombia,,2020-08-02,1,0,1,1,0,1,0,3,0,1,1,0
6,Colombia,,2020-08-03,2,0,0,1,1,2,1,1,0,2,0,1
6,Colombia,,2020-08-04,2,1,1,0,0,0,1,2,1,0,1,2
6,Comoros,,2020-08-01,1,0,1,1,0,1,0,1,0,0,1,3
6,Comoros,,2020-08-02,2,1,1,3,1,0,1,2,1,2,1,0
6,Comoros,,2020-08-03,1,1,0,2,0,1,0,1,0,1,1,0
6,Comoros,,2020-08-04,2,2,1,0,1,1,0,0,1,0,1,2
6,Cape Verde,,2020-08-01,2,2,0,3,0,0,0,0,1,0,0,2
6,Cape Verde,,2020-08-02,2,1,0,1,1,1,1,3,1,2,1,3
6,Cape Verde,,2020-08-03,1,1,0,2,1,2,1,3,0,1,0,3
6,Cape Verde,,2020-08-04,0,2,0,1,1,0,0,1,0,1,0,3
6,Costa Rica,,2020-08-01,2,2,1,2,1,1,0,3,0,1,1,0
6,Costa Rica,,2020-08-02,2,0,1,0,0,2,0,2,0,0,1,3
6,Costa Rica,,2020-08-03,2,1,1,1,0,1,0,0,1,0,1,3
6,Costa Rica,,2020-08-04,2,2,0,0,0,0,1,3,1,1,0,2
6,Cuba,,2020-08-01,0,1,1,2,0,0,0,3,0,2,0,1
6,Cuba,,2020-08-02,0,0,1,1,1,0,1,2,0,1,0,0
6,Cuba,,2020-08-03,0,1,1,1,1,1,0,2,1,2,0,1
6,Cuba,,2020-08-04,0,2,1,3,0,1,0,3,1,2,0,1
6,Cyprus,,2020-08-01,1,1,0,1,1,0,1,0,0,2,1,0
6,Cyprus,,2020-08-02,0,2,1,1,1,1,0,1,0,2,1,0
6,Cyprus,,2020-08-03,0,1,0,1,1,0,0,3,0,0,1,0
6,Cyprus,,2020-08-04,2,2,1,2,0,1,1,0,0,1,1,1
6,Czech Republic,,2020-08-01,2,0,0,1,1,0,1,2,0,1,1,2
6,Czech Republic,,2020-08-02,2,0,1,1,0,0,1,3,1,2,0,3
6,Czech Republic,,2020-08-03,2,1,1,2,1,2,0,0,1,2,0,2
6,Czech Republic,,2020-08-04,1,1,1,0,1,0,1,3,1,2,1,2
6,Germany,,2020-08-01,1,2,0,0,0,0,0,1,0,2,1,2
6,Germany,,2020-08-02,0,0,1,2,0,1,0,1,1,1,1,2
6,Germany,,2020-08-03,1,1,0,1,0,2,0,2,1,2,0,0
6,Germany,,2020-08-04,0,1,0,0,1,2,0,3,1,1,0,1
